Trial,Seed,Policy,Route_Index,Route_Name,Available,Hop_Count,Contact_Probability,Optical_Packet_Success_Lower_Bound,Physical_End_To_End_Success_Lower_Bound,PAT_s,Propagation_s,Policy_Score,Selected
76,100075,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.925890371,1,0.925890371,60,687.8163729,0.925890371,1
76,100075,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.857272979,1,0.857272979,120,783.9991617,0.857272979,0
76,100075,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.857272979,1,0.857272979,120,1110.210214,0.857272979,0
76,100075,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.857272979,1,0.857272979,120,693.6607794,0.857272979,0
76,100075,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.925890371,1,0.925890371,60,687.8163729,0.925890371,1
76,100075,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.857272979,1,0.857272979,120,783.9991617,0.857272979,0
76,100075,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.857272979,1,0.857272979,120,1110.210214,0.857272979,0
76,100075,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.857272979,1,0.857272979,120,693.6607794,0.857272979,0
76,100075,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.925890371,1,0.925890371,60,687.8163729,0.925890371,1
76,100075,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.857272979,1,0.857272979,120,783.9991617,0.376050396,0
76,100075,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.857272979,1,0.857272979,120,1110.210214,0.265556191,0
76,100075,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.857272979,1,0.857272979,120,693.6607794,0.425025033,0
77,100076,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.840384784,1,0.840384784,60,303.2662615,1,1
77,100076,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.706246585,1,0.706246585,120,506.8282394,0.598361018,0
77,100076,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.706246585,1,0.706246585,120,769.159178,0.394282835,0
77,100076,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.706246585,1,0.706246585,120,309.186808,0.980851232,0
77,100076,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.840384784,1,0.840384784,60,303.2662615,0.840384784,1
77,100076,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.706246585,1,0.706246585,120,506.8282394,0.706246585,0
77,100076,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.706246585,1,0.706246585,120,769.159178,0.706246585,0
77,100076,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.706246585,1,0.706246585,120,309.186808,0.706246585,0
77,100076,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.840384784,1,0.840384784,60,303.2662615,0.840384784,1
77,100076,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.706246585,1,0.706246585,120,506.8282394,0.706246585,0
77,100076,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.706246585,1,0.706246585,120,769.159178,0.706246585,0
77,100076,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.706246585,1,0.706246585,120,309.186808,0.706246585,0
77,100076,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.840384784,1,0.840384784,60,303.2662615,0.840384784,1
77,100076,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.706246585,1,0.706246585,120,506.8282394,0.211295213,0
77,100076,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.706246585,1,0.706246585,120,769.159178,0.139230453,0
77,100076,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.706246585,1,0.706246585,120,309.186808,0.346361417,0
78,100077,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.891485799,0.999999975,0.891485777,60,1154.791224,1,1
78,100077,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.794746931,0.99999816,0.794745468,120,1479.032388,0.780774805,0
78,100077,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.794746931,1,0.794746931,120,1319.354969,0.875269546,0
78,100077,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.794746931,0.99999994,0.794746883,120,1161.217802,0.994465656,0
78,100077,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.891485799,0.999999975,0.891485777,60,1154.791224,0.891485799,1
78,100077,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.794746931,0.99999816,0.794745468,120,1479.032388,0.794746931,0
78,100077,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.794746931,1,0.794746931,120,1319.354969,0.794746931,0
78,100077,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.794746931,0.99999994,0.794746883,120,1161.217802,0.794746931,0
78,100077,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.891485799,0.999999975,0.891485777,60,1154.791224,0.891485777,1
78,100077,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.794746931,0.99999816,0.794745468,120,1479.032388,0.794745468,0
78,100077,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.794746931,1,0.794746931,120,1319.354969,0.794746931,0
78,100077,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.794746931,0.99999994,0.794746883,120,1161.217802,0.794746883,0
78,100077,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.891485799,0.999999975,0.891485777,60,1154.791224,0.891485777,1
78,100077,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.794746931,0.99999816,0.794745468,120,1479.032388,0.310258619,0
78,100077,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.794746931,1,0.794746931,120,1319.354969,0.347808892,0
78,100077,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.794746931,0.99999994,0.794746883,120,1161.217802,0.39517424,0
79,100078,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.938087403,1,0.938087403,60,225.3732297,1,1
79,100078,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.880007976,1,0.880007976,120,558.0839646,0.40383391,0
79,100078,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.880007976,1,0.880007976,120,581.5442773,0.387542683,0
79,100078,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.880007976,1,0.880007976,120,232.034057,0.971293751,0
79,100078,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.938087403,1,0.938087403,60,225.3732297,0.938087403,1
79,100078,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.880007976,1,0.880007976,120,558.0839646,0.880007976,0
79,100078,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.880007976,1,0.880007976,120,581.5442773,0.880007976,0
79,100078,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.880007976,1,0.880007976,120,232.034057,0.880007976,0
79,100078,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.938087403,1,0.938087403,60,225.3732297,0.938087403,1
79,100078,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.880007976,1,0.880007976,120,558.0839646,0.880007976,0
79,100078,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.880007976,1,0.880007976,120,581.5442773,0.880007976,0
79,100078,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.880007976,1,0.880007976,120,232.034057,0.880007976,0
79,100078,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.938087403,1,0.938087403,60,225.3732297,0.938087403,1
79,100078,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.880007976,1,0.880007976,120,558.0839646,0.177688531,0
79,100078,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.880007976,1,0.880007976,120,581.5442773,0.170520326,0
79,100078,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.880007976,1,0.880007976,120,232.034057,0.427373124,0
80,100079,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.943715686,1,0.943715686,60,1016.86249,1,1
80,100079,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.890599295,1,0.890599295,120,1161.716589,0.875310295,0
80,100079,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.890599295,1,0.890599295,120,1368.00304,0.743318882,0
80,100079,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.890599295,1,0.890599295,120,1023.19618,0.993809897,0
80,100079,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.943715686,1,0.943715686,60,1016.86249,0.943715686,1
80,100079,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.890599295,1,0.890599295,120,1161.716589,0.890599295,0
80,100079,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.890599295,1,0.890599295,120,1368.00304,0.890599295,0
80,100079,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.890599295,1,0.890599295,120,1023.19618,0.890599295,0
80,100079,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.943715686,1,0.943715686,60,1016.86249,0.943715686,1
80,100079,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.890599295,1,0.890599295,120,1161.716589,0.890599295,0
80,100079,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.890599295,1,0.890599295,120,1368.00304,0.890599295,0
80,100079,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.890599295,1,0.890599295,120,1023.19618,0.890599295,0
80,100079,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.943715686,1,0.943715686,60,1016.86249,0.943715686,1
80,100079,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.890599295,1,0.890599295,120,1161.716589,0.389775366,0
80,100079,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.890599295,1,0.890599295,120,1368.00304,0.330999636,0
80,100079,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.890599295,1,0.890599295,120,1023.19618,0.442543197,0
81,100080,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.902540361,1,0.902540361,60,775.391703,1,1
81,100080,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.814579103,1,0.814579103,120,879.7123736,0.881415024,0
81,100080,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.814579103,1,0.814579103,120,1169.891112,0.662789635,0
81,100080,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.814579103,1,0.814579103,120,781.3522391,0.992371512,0
81,100080,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.902540361,1,0.902540361,60,775.391703,0.902540361,1
81,100080,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.814579103,1,0.814579103,120,879.7123736,0.814579103,0
81,100080,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.814579103,1,0.814579103,120,1169.891112,0.814579103,0
81,100080,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.814579103,1,0.814579103,120,781.3522391,0.814579103,0
81,100080,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.902540361,1,0.902540361,60,775.391703,0.902540361,1
81,100080,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.814579103,1,0.814579103,120,879.7123736,0.814579103,0
81,100080,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.814579103,1,0.814579103,120,1169.891112,0.814579103,0
81,100080,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.814579103,1,0.814579103,120,781.3522391,0.814579103,0
81,100080,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.902540361,1,0.902540361,60,775.391703,0.902540361,1
81,100080,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.814579103,1,0.814579103,120,879.7123736,0.35899113,0
81,100080,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.814579103,1,0.814579103,120,1169.891112,0.269947293,0
81,100080,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.814579103,1,0.814579103,120,781.3522391,0.404182548,0
82,100081,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.882873157,0.999993672,0.88286757,60,1303.043209,1,1
82,100081,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.779465011,0.999987239,0.779455064,120,1557.205115,0.836783284,0
82,100081,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.779465011,0.999997159,0.779462796,120,1515.159141,0.860004189,0
82,100081,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.779465011,0.999985517,0.779453721,120,1309.714148,0.994906569,0
82,100081,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.882873157,0.999993672,0.88286757,60,1303.043209,0.882873157,1
82,100081,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.779465011,0.999987239,0.779455064,120,1557.205115,0.779465011,0
82,100081,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.779465011,0.999997159,0.779462796,120,1515.159141,0.779465011,0
82,100081,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.779465011,0.999985517,0.779453721,120,1309.714148,0.779465011,0
82,100081,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.882873157,0.999993672,0.88286757,60,1303.043209,0.88286757,1
82,100081,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.779465011,0.999987239,0.779455064,120,1557.205115,0.779455064,0
82,100081,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.779465011,0.999997159,0.779462796,120,1515.159141,0.779462796,0
82,100081,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.779465011,0.999985517,0.779453721,120,1309.714148,0.779453721,0
82,100081,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.882873157,0.999993672,0.88286757,60,1303.043209,0.88286757,1
82,100081,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.779465011,0.999987239,0.779455064,120,1557.205115,0.326117484,0
82,100081,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.779465011,0.999997159,0.779462796,120,1515.159141,0.335170635,0
82,100081,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.779465011,0.999985517,0.779453721,120,1309.714148,0.387741814,0
83,100082,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.917935518,1,0.917935518,60,456.9890787,1,1
83,100082,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.842605616,1,0.842605616,120,573.3321851,0.797075571,0
83,100082,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.842605616,1,0.842605616,120,935.6509987,0.488418309,0
83,100082,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.842605616,1,0.842605616,120,462.6362475,0.987793501,0
83,100082,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.917935518,1,0.917935518,60,456.9890787,0.917935518,1
83,100082,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.842605616,1,0.842605616,120,573.3321851,0.842605616,0
83,100082,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.842605616,1,0.842605616,120,935.6509987,0.842605616,0
83,100082,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.842605616,1,0.842605616,120,462.6362475,0.842605616,0
83,100082,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.917935518,1,0.917935518,60,456.9890787,0.917935518,1
83,100082,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.842605616,1,0.842605616,120,573.3321851,0.842605616,0
83,100082,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.842605616,1,0.842605616,120,935.6509987,0.842605616,0
83,100082,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.842605616,1,0.842605616,120,462.6362475,0.842605616,0
83,100082,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.917935518,1,0.917935518,60,456.9890787,0.917935518,1
83,100082,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.842605616,1,0.842605616,120,573.3321851,0.335810176,0
83,100082,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.842605616,1,0.842605616,120,935.6509987,0.205772005,0
83,100082,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.842605616,1,0.842605616,120,462.6362475,0.416160176,0
84,100083,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.869662181,0.999885314,0.869562442,60,1294.345513,1,1
84,100083,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.756312309,0.99941748,0.755871742,120,1581.830546,0.818258009,0
84,100083,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.756312309,0.99998093,0.756297886,120,1486.520728,0.870721469,0
84,100083,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.756312309,0.999742355,0.756117449,120,1300.973088,0.994905678,0
84,100083,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.869662181,0.999885314,0.869562442,60,1294.345513,0.869662181,1
84,100083,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.756312309,0.99941748,0.755871742,120,1581.830546,0.756312309,0
84,100083,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.756312309,0.99998093,0.756297886,120,1486.520728,0.756312309,0
84,100083,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.756312309,0.999742355,0.756117449,120,1300.973088,0.756312309,0
84,100083,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.869662181,0.999885314,0.869562442,60,1294.345513,0.869562442,1
84,100083,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.756312309,0.99941748,0.755871742,120,1581.830546,0.755871742,0
84,100083,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.756312309,0.99998093,0.756297886,120,1486.520728,0.756297886,0
84,100083,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.756312309,0.999742355,0.756117449,120,1300.973088,0.756117449,0
84,100083,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.869662181,0.999885314,0.869562442,60,1294.345513,0.869562442,1
84,100083,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.756312309,0.99941748,0.755871742,120,1581.830546,0.309249053,0
84,100083,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.756312309,0.99998093,0.756297886,120,1486.520728,0.329262403,0
84,100083,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.756312309,0.999742355,0.756117449,120,1300.973088,0.376132772,0
85,100084,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.832290116,1,0.832290116,60,698.3889366,1,1
85,100084,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.692706837,1,0.692706837,120,795.2592132,0.878190312,0
85,100084,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.692706837,1,0.692706837,120,1117.442376,0.62498877,0
85,100084,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.692706837,1,0.692706837,120,704.2469783,0.991681836,0
85,100084,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.832290116,1,0.832290116,60,698.3889366,0.832290116,1
85,100084,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.692706837,1,0.692706837,120,795.2592132,0.692706837,0
85,100084,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.692706837,1,0.692706837,120,1117.442376,0.692706837,0
85,100084,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.692706837,1,0.692706837,120,704.2469783,0.692706837,0
85,100084,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.832290116,1,0.832290116,60,698.3889366,0.832290116,1
85,100084,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.692706837,1,0.692706837,120,795.2592132,0.692706837,0
85,100084,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.692706837,1,0.692706837,120,1117.442376,0.692706837,0
85,100084,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.692706837,1,0.692706837,120,704.2469783,0.692706837,0
85,100084,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.832290116,1,0.832290116,60,698.3889366,0.832290116,1
85,100084,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.692706837,1,0.692706837,120,795.2592132,0.304164216,0
85,100084,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.692706837,1,0.692706837,120,1117.442376,0.216466997,0
85,100084,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.692706837,1,0.692706837,120,704.2469783,0.343472394,0
86,100085,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.925368694,0.999984936,0.925354754,60,1264.679867,1,1
86,100085,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.85630722,0.999987713,0.856296698,120,1489.522069,0.849050775,0
86,100085,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.85630722,0.999978455,0.856288771,120,1498.6068,0.843903729,0
86,100085,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.85630722,0.999965604,0.856277767,120,1271.327072,0.994771443,0
86,100085,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.925368694,0.999984936,0.925354754,60,1264.679867,0.925368694,1
86,100085,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.85630722,0.999987713,0.856296698,120,1489.522069,0.85630722,0
86,100085,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.85630722,0.999978455,0.856288771,120,1498.6068,0.85630722,0
86,100085,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.85630722,0.999965604,0.856277767,120,1271.327072,0.85630722,0
86,100085,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.925368694,0.999984936,0.925354754,60,1264.679867,0.925354754,1
86,100085,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.85630722,0.999987713,0.856296698,120,1489.522069,0.856296698,0
86,100085,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.85630722,0.999978455,0.856288771,120,1498.6068,0.856288771,0
86,100085,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.85630722,0.999965604,0.856277767,120,1271.327072,0.856277767,0
86,100085,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.925368694,0.999984936,0.925354754,60,1264.679867,0.925354754,1
86,100085,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.85630722,0.999987713,0.856296698,120,1489.522069,0.363519688,0
86,100085,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.85630722,0.999978455,0.856288771,120,1498.6068,0.361312643,0
86,100085,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.85630722,0.999965604,0.856277767,120,1271.327072,0.425900335,0
87,100086,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.818339303,0.999994152,0.818334517,60,1291.283792,1,1
87,100086,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.669679216,0.999991866,0.669673768,120,1533.361123,0.842126341,0
87,100086,B1_Shortest_Delay,2,Earth_Relay1_Mars,0,2,0.669679216,0,0,120,1511.58974,-1,0
87,100086,B1_Shortest_Delay,3,Earth_Relay2_Mars,0,2,0.669679216,0,0,120,1297.950825,-1,0
87,100086,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.818339303,0.999994152,0.818334517,60,1291.283792,0.818339303,1
87,100086,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.669679216,0.999991866,0.669673768,120,1533.361123,0.669679216,0
87,100086,B2_Contact_Aware,2,Earth_Relay1_Mars,0,2,0.669679216,0,0,120,1511.58974,-1,0
87,100086,B2_Contact_Aware,3,Earth_Relay2_Mars,0,2,0.669679216,0,0,120,1297.950825,-1,0
87,100086,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.818339303,0.999994152,0.818334517,60,1291.283792,0.818334517,1
87,100086,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.669679216,0.999991866,0.669673768,120,1533.361123,0.669673768,0
87,100086,B3_Physical_Success,2,Earth_Relay1_Mars,0,2,0.669679216,0,0,120,1511.58974,-1,0
87,100086,B3_Physical_Success,3,Earth_Relay2_Mars,0,2,0.669679216,0,0,120,1297.950825,-1,0
87,100086,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.818339303,0.999994152,0.818334517,60,1291.283792,0.818334517,1
87,100086,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.669679216,0.999991866,0.669673768,120,1533.361123,0.28197496,0
87,100086,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,0,2,0.669679216,0,0,120,1511.58974,-1,0
87,100086,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,0,2,0.669679216,0,0,120,1297.950825,-1,0
88,100087,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.808766777,0.99998645,0.808755818,60,1260.933017,1,1
88,100087,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.6541037,0.999989736,0.654096987,120,1483.775194,0.849814056,0
88,100087,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.6541037,0.999979103,0.654090031,120,1496.624324,0.842518056,0
88,100087,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.6541037,0.999969033,0.654083444,120,1267.576911,0.994758587,0
88,100087,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.808766777,0.99998645,0.808755818,60,1260.933017,0.808766777,1
88,100087,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.6541037,0.999989736,0.654096987,120,1483.775194,0.6541037,0
88,100087,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.6541037,0.999979103,0.654090031,120,1496.624324,0.6541037,0
88,100087,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.6541037,0.999969033,0.654083444,120,1267.576911,0.6541037,0
88,100087,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.808766777,0.99998645,0.808755818,60,1260.933017,0.808755818,1
88,100087,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.6541037,0.999989736,0.654096987,120,1483.775194,0.654096987,0
88,100087,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.6541037,0.999979103,0.654090031,120,1496.624324,0.654090031,0
88,100087,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.6541037,0.999969033,0.654083444,120,1267.576911,0.654083444,0
88,100087,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.808766777,0.99998645,0.808755818,60,1260.933017,0.808755818,1
88,100087,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.6541037,0.999989736,0.654096987,120,1483.775194,0.277930407,0
88,100087,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.6541037,0.999979103,0.654090031,120,1496.624324,0.275541331,0
88,100087,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.6541037,0.999969033,0.654083444,120,1267.576911,0.325327561,0
89,100088,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.861350675,1,0.861350675,60,258.9918755,1,1
89,100088,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.741924986,1,0.741924986,120,510.651776,0.507179036,0
89,100088,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.741924986,1,0.741924986,120,700.7607794,0.369586716,0
