Trial,Seed,Scenario,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
107,1000106,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,42,158,0,0,0
107,1000106,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,42,158,0,0,0
107,1000106,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,0,129,71,71,0,0,0,0
107,1000106,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,129,0,71,71,0,0.64500000000000002,132096,1398.1061151006459
108,1000107,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1001.8727888075418
108,1000107,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1001.8727888075418
108,1000107,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1001.8727888075418
108,1000107,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1001.8727888075418
108,1000107,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1001.8727888075418
108,1000107,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1001.8727888075418
