Trial,Seed,Policy,Orbital_Phase_Radians,Simulation_Days_Since_J2000,Earth_X_km,Earth_Y_km,Earth_Z_km,Mars_X_km,Mars_Y_km,Mars_Z_km,Relay0_X_km,Relay0_Y_km,Relay0_Z_km,Relay1_X_km,Relay1_Y_km,Relay1_Z_km,Relay2_X_km,Relay2_Y_km,Relay2_Z_km,Earth_Mars_Distance_Meters,Optical_Degradation_Factor,Relay_0_Online,Relay_1_Online,Relay_2_Online,Contact_Realization_Probability,Generated_Packets,PAT_Delay_Seconds,First_Packet_Release_s,Last_Packet_Release_s,Direct_Available,Relay0_Route_Available,Relay1_Route_Available,Relay2_Route_Available,Available_Route_Count,Relay0_Earth_Hop_Distance_m,Relay0_Mars_Hop_Distance_m,Relay1_Earth_Hop_Distance_m,Relay1_Mars_Hop_Distance_m,Relay2_Earth_Hop_Distance_m,Relay2_Mars_Hop_Distance_m,Direct_Total_Route_Distance_m,Relay0_Total_Route_Distance_m,Relay1_Total_Route_Distance_m,Relay2_Total_Route_Distance_m,Direct_Propagation_Delay_s,Relay0_Propagation_Delay_s,Relay1_Propagation_Delay_s,Relay2_Propagation_Delay_s,Direct_Hop_Count,Relay0_Hop_Count,Relay1_Hop_Count,Relay2_Hop_Count,Direct_Route_Contact_Probability,Relay0_Route_Contact_Probability,Relay1_Route_Contact_Probability,Relay2_Route_Contact_Probability,Direct_PAT_Cost_s,Relay0_PAT_Cost_s,Relay1_PAT_Cost_s,Relay2_PAT_Cost_s,Direct_Hop1_Optical_Quality,Relay0_Hop1_Optical_Quality,Relay0_Hop2_Optical_Quality,Relay1_Hop1_Optical_Quality,Relay1_Hop2_Optical_Quality,Relay2_Hop1_Optical_Quality,Relay2_Hop2_Optical_Quality,Direct_Predicted_Optical_Quality,Relay0_Predicted_Optical_Quality,Relay1_Predicted_Optical_Quality,Relay2_Predicted_Optical_Quality,Direct_Link_Stability,Relay0_Link_Stability,Relay1_Link_Stability,Relay2_Link_Stability,Direct_Contact_Available,Relay0_Contact_Available,Relay1_Contact_Available,Relay2_Contact_Available,Selected_Route_Index,Selected_Route_Name,Selected_Route_Score,Direct_Policy_Score,Relay0_Policy_Score,Relay1_Policy_Score,Relay2_Policy_Score,Selected_Propagation_Delay_s,Selected_PAT_Cost_s,Selected_Optical_Quality,Selected_Link_Stability,Phase8_Packet_Index,Phase8_Packet_Release_s,Phase8_Packet_Size_bits,Phase8_Data_Rate_bps,Phase8_Transmission_Time_Per_Hop_s,Phase8_Total_Transmission_Time_s,Phase8_PAT_Time_s,Phase8_Propagation_Time_s,Phase8_End_To_End_Latency_s,Phase8_Arrival_Time_s,Phase8_TTL_s,Phase8_Deadline_s,Phase8_Outcome,Phase8_Delivered,Phase8_Expired,Phase8_Dropped,Phase9_Generated_Packets,Phase9_Delivered_Packets,Phase9_Expired_Packets,Phase9_Dropped_Packets,Phase9_Contact_Failure_Drops,Phase9_No_Route_Drops,Phase9_Route_Unavailable_Drops,Phase9_Invalid_State_Drops,Phase9_Reliability,Phase9_Delivered_Bits,Phase9_Delivered_Throughput_bps,Phase9_Mean_Delivered_Latency_s,Phase9_Median_Delivered_Latency_s,Phase9_P95_Delivered_Latency_s,Phase9_Total_PAT_Burden_s,Phase9_Mean_PAT_Per_Generated_Packet_s,Phase9_Direct_Selection_Count,Phase9_Relay0_Selection_Count,Phase9_Relay1_Selection_Count,Phase9_Relay2_Selection_Count,Phase9_No_Route_Selection_Count,Phase9_Route_Switch_Count
86,100085,B3,1.1667965087233871,144.83597483172369,-65428277.442940019,-136685232.6953426,158.99756330697159,32996668.762515422,229445981.9507679,3995484.2069419334,-33072063.684011385,232716646.47704208,36954202.306161761,99158617.891726002,202037267.64344898,-7961427.0035366043,33138993.38614719,230435651.94624519,4012717.9401430762,379151023996.12714,0.88391164283334434,1,1,1,0.92536869417990997,200,60,13356.465537049377,23114.942245858321,1,1,1,1,4,372653021216.4613,73905694992.185913,376676472856.11017,72605845895.848801,380143856254.42419,999999999.99999487,379151023996.12714,446558716208.64722,449282318751.95898,381143856254.42419,1264.6798665648002,1489.5220687413182,1498.6068003734456,1271.327072229567,1,2,2,2,0.92536869417990997,0.85630722016823169,0.85630722016823169,0.85630722016823169,60,120,120,120,0.018330304242471649,0.018975133792428441,0.48243446833876297,0.018571934771144039,0.49986296479950554,0.018234681747205415,1,0.018330304242471649,0.018975133792428441,0.018571934771144039,0.018234681747205415,0.016962289700776453,0.016248544070114675,0.015903281837024077,0.015614489637601862,1,1,1,1,0,Direct_Earth_to_Mars,0.016962289700776453,0.016962289700776453,0.0081242720350573373,0.0079516409185120384,0.0078072448188009312,1264.6798665648002,60,0.018330304242471649,0.016962289700776453,0,13356.465537049377,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1264.6798665648002,1324.6799484848002,14681.145485534176,1500,14856.465537049377,DELIVERED_MECHANICALLY,1,0,0,200,181,0,19,19,0,0,0,0.90500000000000003,1482752,34.322962962962961,1324.6799484847947,1324.6799484848002,1324.6799484848002,12000,60,200,0,0,0,0,0
86,100085,B4,1.1667965087233871,144.83597483172369,-65428277.442940019,-136685232.6953426,158.99756330697159,32996668.762515422,229445981.9507679,3995484.2069419334,-33072063.684011385,232716646.47704208,36954202.306161761,99158617.891726002,202037267.64344898,-7961427.0035366043,33138993.38614719,230435651.94624519,4012717.9401430762,379151023996.12714,0.88391164283334434,1,1,1,0.92536869417990997,200,60,13356.465537049377,23114.942245858321,1,1,1,1,4,372653021216.4613,73905694992.185913,376676472856.11017,72605845895.848801,380143856254.42419,999999999.99999487,379151023996.12714,446558716208.64722,449282318751.95898,381143856254.42419,1264.6798665648002,1489.5220687413182,1498.6068003734456,1271.327072229567,1,2,2,2,0.92536869417990997,0.85630722016823169,0.85630722016823169,0.85630722016823169,60,120,120,120,0.018330304242471649,0.018975133792428441,0.48243446833876297,0.018571934771144039,0.49986296479950554,0.018234681747205415,1,0.018330304242471649,0.018975133792428441,0.018571934771144039,0.018234681747205415,0.016962289700776453,0.016248544070114675,0.015903281837024077,0.015614489637601862,1,1,1,1,0,Direct_Earth_to_Mars,0.016962289700776453,0.016962289700776453,0.0068979194661511374,0.0067104194197497528,0.0077664241966971786,1264.6798665648002,60,0.018330304242471649,0.016962289700776453,0,13356.465537049377,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1264.6798665648002,1324.6799484848002,14681.145485534176,1500,14856.465537049377,DELIVERED_MECHANICALLY,1,0,0,200,181,0,19,19,0,0,0,0.90500000000000003,1482752,34.322962962962961,1324.6799484847947,1324.6799484848002,1324.6799484848002,12000,60,200,0,0,0,0,0
87,100086,B1,1.3458308430479555,167.05974062668543,-11409386.987184031,-151553239.63844714,197.12928127683327,-11639510.574570628,235538378.42169285,5220171.1088514077,-75946214.879498959,225080619.91064012,42761294.0423356,57651190.697677314,221708961.04823193,-14313291.060233885,-11688854.879624974,236536915.04592499,5242301.3963734452,387126880825.43451,0.95568112374766412,1,0,0,0.81833930344870331,200,60,26927.698623465385,3843.4379355642968,1,1,0,0,2,384508228419.69397,75193436167.952545,379866963285.54401,73307640884.155945,388125657387.38513,1000000000.0000144,387126880825.43451,459701664587.64648,453174604169.69995,389125657387.38513,1291.2837919460792,1533.3611227072931,1511.5897403925949,1297.9508251747336,1,2,2,2,0.81833930344870331,0.66967921556890897,0.66967921556890897,0.66967921556890897,60,120,120,120,0.019010416711254554,0.019270235285526936,0.50389312199794123,0.019744004600614731,0.53015126999751017,0.018912702333746964,1,0.019010416711254554,0.019270235285526936,0.019744004600614731,0.018912702333746964,0.015556971169757641,0.012904876049839989,0,0,1,1,0,0,0,Direct_Earth_to_Mars,0.81833930344870331,0.81833930344870331,0.66967921556890897,-1,-1,1291.2837919460792,60,0.019010416711254554,0.015556971169757641,0,26927.698623465385,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1291.2837919460792,1351.2838738660791,28278.982497331464,1500,28427.698623465385,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,171,0,29,29,0,0,0,0.85499999999999998,1400832,32.426666666666669,1351.2838738660791,1351.2838738660791,1351.2838738660791,12000,60,200,0,0,0,0,0
87,100086,B2,1.3458308430479555,167.05974062668543,-11409386.987184031,-151553239.63844714,197.12928127683327,-11639510.574570628,235538378.42169285,5220171.1088514077,-75946214.879498959,225080619.91064012,42761294.0423356,57651190.697677314,221708961.04823193,-14313291.060233885,-11688854.879624974,236536915.04592499,5242301.3963734452,387126880825.43451,0.95568112374766412,1,0,0,0.81833930344870331,200,60,26927.698623465385,3843.4379355642968,1,1,0,0,2,384508228419.69397,75193436167.952545,379866963285.54401,73307640884.155945,388125657387.38513,1000000000.0000144,387126880825.43451,459701664587.64648,453174604169.69995,389125657387.38513,1291.2837919460792,1533.3611227072931,1511.5897403925949,1297.9508251747336,1,2,2,2,0.81833930344870331,0.66967921556890897,0.66967921556890897,0.66967921556890897,60,120,120,120,0.019010416711254554,0.019270235285526936,0.50389312199794123,0.019744004600614731,0.53015126999751017,0.018912702333746964,1,0.019010416711254554,0.019270235285526936,0.019744004600614731,0.018912702333746964,0.015556971169757641,0.012904876049839989,0,0,1,1,0,0,0,Direct_Earth_to_Mars,0.81833930344870331,0.81833930344870331,0.33483960778445448,-1,-1,1291.2837919460792,60,0.019010416711254554,0.015556971169757641,0,26927.698623465385,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1291.2837919460792,1351.2838738660791,28278.982497331464,1500,28427.698623465385,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,171,0,29,29,0,0,0,0.85499999999999998,1400832,32.426666666666669,1351.2838738660791,1351.2838738660791,1351.2838738660791,12000,60,200,0,0,0,0,0
87,100086,B3,1.3458308430479555,167.05974062668543,-11409386.987184031,-151553239.63844714,197.12928127683327,-11639510.574570628,235538378.42169285,5220171.1088514077,-75946214.879498959,225080619.91064012,42761294.0423356,57651190.697677314,221708961.04823193,-14313291.060233885,-11688854.879624974,236536915.04592499,5242301.3963734452,387126880825.43451,0.95568112374766412,1,0,0,0.81833930344870331,200,60,26927.698623465385,3843.4379355642968,1,1,0,0,2,384508228419.69397,75193436167.952545,379866963285.54401,73307640884.155945,388125657387.38513,1000000000.0000144,387126880825.43451,459701664587.64648,453174604169.69995,389125657387.38513,1291.2837919460792,1533.3611227072931,1511.5897403925949,1297.9508251747336,1,2,2,2,0.81833930344870331,0.66967921556890897,0.66967921556890897,0.66967921556890897,60,120,120,120,0.019010416711254554,0.019270235285526936,0.50389312199794123,0.019744004600614731,0.53015126999751017,0.018912702333746964,1,0.019010416711254554,0.019270235285526936,0.019744004600614731,0.018912702333746964,0.015556971169757641,0.012904876049839989,0,0,1,1,0,0,0,Direct_Earth_to_Mars,0.015556971169757641,0.015556971169757641,0.0064524380249199945,-1,-1,1291.2837919460792,60,0.019010416711254554,0.015556971169757641,0,26927.698623465385,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1291.2837919460792,1351.2838738660791,28278.982497331464,1500,28427.698623465385,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,171,0,29,29,0,0,0,0.85499999999999998,1400832,32.426666666666669,1351.2838738660791,1351.2838738660791,1351.2838738660791,12000,60,200,0,0,0,0,0
87,100086,B4,1.3458308430479555,167.05974062668543,-11409386.987184031,-151553239.63844714,197.12928127683327,-11639510.574570628,235538378.42169285,5220171.1088514077,-75946214.879498959,225080619.91064012,42761294.0423356,57651190.697677314,221708961.04823193,-14313291.060233885,-11688854.879624974,236536915.04592499,5242301.3963734452,387126880825.43451,0.95568112374766412,1,0,0,0.81833930344870331,200,60,26927.698623465385,3843.4379355642968,1,1,0,0,2,384508228419.69397,75193436167.952545,379866963285.54401,73307640884.155945,388125657387.38513,1000000000.0000144,387126880825.43451,459701664587.64648,453174604169.69995,389125657387.38513,1291.2837919460792,1533.3611227072931,1511.5897403925949,1297.9508251747336,1,2,2,2,0.81833930344870331,0.66967921556890897,0.66967921556890897,0.66967921556890897,60,120,120,120,0.019010416711254554,0.019270235285526936,0.50389312199794123,0.019744004600614731,0.53015126999751017,0.018912702333746964,1,0.019010416711254554,0.019270235285526936,0.019744004600614731,0.018912702333746964,0.015556971169757641,0.012904876049839989,0,0,1,1,0,0,0,Direct_Earth_to_Mars,0.015556971169757641,0.015556971169757641,0.0054337680255026671,-1,-1,1291.2837919460792,60,0.019010416711254554,0.015556971169757641,0,26927.698623465385,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1291.2837919460792,1351.2838738660791,28278.982497331464,1500,28427.698623465385,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,171,0,29,29,0,0,0,0.85499999999999998,1400832,32.426666666666669,1351.2838738660791,1351.2838738660791,1351.2838738660791,12000,60,200,0,0,0,0,0
88,100087,B1,1.1462927564771863,142.29081728104177,-71168054.383272782,-133707204.06897675,153.42809985543889,38059235.854486406,228176169.82695216,3844456.1136645586,-28057272.857191037,233062456.57169238,36200476.766978033,103677519.10407789,199224069.55267811,-7207513.1274109967,38223737.776589729,229162406.61473787,3861072.8534897524,378027718425.67657,0.88234398435795058,1,1,1,0.80876677721774448,200,60,12654.753362779416,38173.891283324599,1,1,1,1,4,371064666682.37286,73771136597.525665,376119871823.6424,72568100643.608673,379019557870.70746,999999999.99998963,378027718425.67657,444835803279.89856,448687972467.2511,380019557870.70746,1260.9330167634309,1483.7751943959258,1496.6243244404641,1267.5769108429201,1,2,2,2,0.80876677721774448,0.65410369993117679,0.65410369993117679,0.65410369993117679,60,120,120,120,0.018406699584888955,0.019103986835789462,0.4833372481019868,0.01859390705138577,0.49949564034884197,0.018310490283692089,1,0.018406699584888955,0.019103986835789462,0.01859390705138577,0.018310490283692089,0.014886727102485835,0.012495988472726382,0.01216234339848783,0.011976959442116859,1,1,1,1,0,Direct_Earth_to_Mars,0.80876677721774448,0.80876677721774448,0.65410369993117679,0.65410369993117679,0.65410369993117679,1260.9330167634309,60,0.018406699584888955,0.014886727102485835,0,12654.753362779416,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1260.9330167634309,1320.9330986834309,13975.686461462847,1500,14154.753362779416,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,166,0,34,34,0,0,0,0.82999999999999996,1359872,31.47851851851852,1320.9330986834268,1320.9330986834309,1320.9330986834309,12000,60,200,0,0,0,0,0
88,100087,B2,1.1462927564771863,142.29081728104177,-71168054.383272782,-133707204.06897675,153.42809985543889,38059235.854486406,228176169.82695216,3844456.1136645586,-28057272.857191037,233062456.57169238,36200476.766978033,103677519.10407789,199224069.55267811,-7207513.1274109967,38223737.776589729,229162406.61473787,3861072.8534897524,378027718425.67657,0.88234398435795058,1,1,1,0.80876677721774448,200,60,12654.753362779416,38173.891283324599,1,1,1,1,4,371064666682.37286,73771136597.525665,376119871823.6424,72568100643.608673,379019557870.70746,999999999.99998963,378027718425.67657,444835803279.89856,448687972467.2511,380019557870.70746,1260.9330167634309,1483.7751943959258,1496.6243244404641,1267.5769108429201,1,2,2,2,0.80876677721774448,0.65410369993117679,0.65410369993117679,0.65410369993117679,60,120,120,120,0.018406699584888955,0.019103986835789462,0.4833372481019868,0.01859390705138577,0.49949564034884197,0.018310490283692089,1,0.018406699584888955,0.019103986835789462,0.01859390705138577,0.018310490283692089,0.014886727102485835,0.012495988472726382,0.01216234339848783,0.011976959442116859,1,1,1,1,0,Direct_Earth_to_Mars,0.80876677721774448,0.80876677721774448,0.32705184996558839,0.32705184996558839,0.32705184996558839,1260.9330167634309,60,0.018406699584888955,0.014886727102485835,0,12654.753362779416,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1260.9330167634309,1320.9330986834309,13975.686461462847,1500,14154.753362779416,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,166,0,34,34,0,0,0,0.82999999999999996,1359872,31.47851851851852,1320.9330986834268,1320.9330986834309,1320.9330986834309,12000,60,200,0,0,0,0,0
88,100087,B3,1.1462927564771863,142.29081728104177,-71168054.383272782,-133707204.06897675,153.42809985543889,38059235.854486406,228176169.82695216,3844456.1136645586,-28057272.857191037,233062456.57169238,36200476.766978033,103677519.10407789,199224069.55267811,-7207513.1274109967,38223737.776589729,229162406.61473787,3861072.8534897524,378027718425.67657,0.88234398435795058,1,1,1,0.80876677721774448,200,60,12654.753362779416,38173.891283324599,1,1,1,1,4,371064666682.37286,73771136597.525665,376119871823.6424,72568100643.608673,379019557870.70746,999999999.99998963,378027718425.67657,444835803279.89856,448687972467.2511,380019557870.70746,1260.9330167634309,1483.7751943959258,1496.6243244404641,1267.5769108429201,1,2,2,2,0.80876677721774448,0.65410369993117679,0.65410369993117679,0.65410369993117679,60,120,120,120,0.018406699584888955,0.019103986835789462,0.4833372481019868,0.01859390705138577,0.49949564034884197,0.018310490283692089,1,0.018406699584888955,0.019103986835789462,0.01859390705138577,0.018310490283692089,0.014886727102485835,0.012495988472726382,0.01216234339848783,0.011976959442116859,1,1,1,1,0,Direct_Earth_to_Mars,0.014886727102485835,0.014886727102485835,0.0062479942363631909,0.0060811716992439152,0.0059884797210584297,1260.9330167634309,60,0.018406699584888955,0.014886727102485835,0,12654.753362779416,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1260.9330167634309,1320.9330986834309,13975.686461462847,1500,14154.753362779416,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,166,0,34,34,0,0,0,0.82999999999999996,1359872,31.47851851851852,1320.9330986834268,1320.9330986834309,1320.9330986834309,12000,60,200,0,0,0,0,0
88,100087,B4,1.1462927564771863,142.29081728104177,-71168054.383272782,-133707204.06897675,153.42809985543889,38059235.854486406,228176169.82695216,3844456.1136645586,-28057272.857191037,233062456.57169238,36200476.766978033,103677519.10407789,199224069.55267811,-7207513.1274109967,38223737.776589729,229162406.61473787,3861072.8534897524,378027718425.67657,0.88234398435795058,1,1,1,0.80876677721774448,200,60,12654.753362779416,38173.891283324599,1,1,1,1,4,371064666682.37286,73771136597.525665,376119871823.6424,72568100643.608673,379019557870.70746,999999999.99998963,378027718425.67657,444835803279.89856,448687972467.2511,380019557870.70746,1260.9330167634309,1483.7751943959258,1496.6243244404641,1267.5769108429201,1,2,2,2,0.80876677721774448,0.65410369993117679,0.65410369993117679,0.65410369993117679,60,120,120,120,0.018406699584888955,0.019103986835789462,0.4833372481019868,0.01859390705138577,0.49949564034884197,0.018310490283692089,1,0.018406699584888955,0.019103986835789462,0.01859390705138577,0.018310490283692089,0.014886727102485835,0.012495988472726382,0.01216234339848783,0.011976959442116859,1,1,1,1,0,Direct_Earth_to_Mars,0.014886727102485835,0.014886727102485835,0.005309633326486078,0.0051234969597669803,0.0059570916256903748,1260.9330167634309,60,0.018406699584888955,0.014886727102485835,0,12654.753362779416,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1260.9330167634309,1320.9330986834309,13975.686461462847,1500,14154.753362779416,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,166,0,34,34,0,0,0,0.82999999999999996,1359872,31.47851851851852,1320.9330986834268,1320.9330986834309,1320.9330986834309,12000,60,200,0,0,0,0,0
89,100088,B1,4.5892424685956126,569.66866262347492,79004031.624067828,-129815800.97333488,492.19264583344744,59196146.500629902,-204672544.87501115,-5742354.4756443379,122668241.72937113,-163806356.65782988,-41882669.722417474,-15622828.816013217,-217581975.45952171,18512517.411536042,59473882.122174427,-205632824.55239448,-5769296.3710835129,77645764266.184875,0.97002548862930338,1,1,1,0.86135067522931696,200,60,19101.507627913659,3711.8860466609758,1,1,1,1,4,69398273551.034653,83695128880.148239,130383431379.8774,79704650276.582245,78504383724.88588,1000000000.0000091,77645764266.184875,153093402431.18289,210088081656.45966,79504383724.885895,258.99187547093021,510.65177595457936,700.76077937444848,265.19140668741125,1,2,2,2,0.86135067522931696,0.74192498571800025,0.74192498571800025,0.74192498571800025,60,120,120,120,0.4796593265087945,0.60044204928432221,0.41282697428995291,0.17010756133257746,0.45519880194801871,0.46922442864029534,1,0.4796593265087945,0.41282697428995291,0.17010756133257746,0.46922442864029534,0.41315488476838957,0.30628664700407859,0.12620705001219637,0.34812932751748793,1,1,1,1,0,Direct_Earth_to_Mars,0.86135067522931696,0.86135067522931696,0.74192498571800025,0.74192498571800025,0.74192498571800025,258.99187547093021,60,0.4796593265087945,0.41315488476838957,0,19101.507627913659,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,258.99187547093021,318.99195739093022,19420.499585304591,1500,20601.507627913659,DELIVERED_MECHANICALLY,1,0,0,200,171,0,29,29,0,0,0,0.85499999999999998,1400832,32.426666666666669,318.99195739092994,318.99195739093022,318.99195739093022,12000,60,200,0,0,0,0,0
89,100088,B2,4.5892424685956126,569.66866262347492,79004031.624067828,-129815800.97333488,492.19264583344744,59196146.500629902,-204672544.87501115,-5742354.4756443379,122668241.72937113,-163806356.65782988,-41882669.722417474,-15622828.816013217,-217581975.45952171,18512517.411536042,59473882.122174427,-205632824.55239448,-5769296.3710835129,77645764266.184875,0.97002548862930338,1,1,1,0.86135067522931696,200,60,19101.507627913659,3711.8860466609758,1,1,1,1,4,69398273551.034653,83695128880.148239,130383431379.8774,79704650276.582245,78504383724.88588,1000000000.0000091,77645764266.184875,153093402431.18289,210088081656.45966,79504383724.885895,258.99187547093021,510.65177595457936,700.76077937444848,265.19140668741125,1,2,2,2,0.86135067522931696,0.74192498571800025,0.74192498571800025,0.74192498571800025,60,120,120,120,0.4796593265087945,0.60044204928432221,0.41282697428995291,0.17010756133257746,0.45519880194801871,0.46922442864029534,1,0.4796593265087945,0.41282697428995291,0.17010756133257746,0.46922442864029534,0.41315488476838957,0.30628664700407859,0.12620705001219637,0.34812932751748793,1,1,1,1,0,Direct_Earth_to_Mars,0.86135067522931696,0.86135067522931696,0.37096249285900013,0.37096249285900013,0.37096249285900013,258.99187547093021,60,0.4796593265087945,0.41315488476838957,0,19101.507627913659,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,258.99187547093021,318.99195739093022,19420.499585304591,1500,20601.507627913659,DELIVERED_MECHANICALLY,1,0,0,200,171,0,29,29,0,0,0,0.85499999999999998,1400832,32.426666666666669,318.99195739092994,318.99195739093022,318.99195739093022,12000,60,200,0,0,0,0,0
89,100088,B3,4.5892424685956126,569.66866262347492,79004031.624067828,-129815800.97333488,492.19264583344744,59196146.500629902,-204672544.87501115,-5742354.4756443379,122668241.72937113,-163806356.65782988,-41882669.722417474,-15622828.816013217,-217581975.45952171,18512517.411536042,59473882.122174427,-205632824.55239448,-5769296.3710835129,77645764266.184875,0.97002548862930338,1,1,1,0.86135067522931696,200,60,19101.507627913659,3711.8860466609758,1,1,1,1,4,69398273551.034653,83695128880.148239,130383431379.8774,79704650276.582245,78504383724.88588,1000000000.0000091,77645764266.184875,153093402431.18289,210088081656.45966,79504383724.885895,258.99187547093021,510.65177595457936,700.76077937444848,265.19140668741125,1,2,2,2,0.86135067522931696,0.74192498571800025,0.74192498571800025,0.74192498571800025,60,120,120,120,0.4796593265087945,0.60044204928432221,0.41282697428995291,0.17010756133257746,0.45519880194801871,0.46922442864029534,1,0.4796593265087945,0.41282697428995291,0.17010756133257746,0.46922442864029534,0.41315488476838957,0.30628664700407859,0.12620705001219637,0.34812932751748793,1,1,1,1,0,Direct_Earth_to_Mars,0.41315488476838957,0.41315488476838957,0.1531433235020393,0.063103525006098185,0.17406466375874396,258.99187547093021,60,0.4796593265087945,0.41315488476838957,0,19101.507627913659,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,258.99187547093021,318.99195739093022,19420.499585304591,1500,20601.507627913659,DELIVERED_MECHANICALLY,1,0,0,200,171,0,29,29,0,0,0,0.85499999999999998,1400832,32.426666666666669,318.99195739092994,318.99195739093022,318.99195739093022,12000,60,200,0,0,0,0,0
89,100088,B4,4.5892424685956126,569.66866262347492,79004031.624067828,-129815800.97333488,492.19264583344744,59196146.500629902,-204672544.87501115,-5742354.4756443379,122668241.72937113,-163806356.65782988,-41882669.722417474,-15622828.816013217,-217581975.45952171,18512517.411536042,59473882.122174427,-205632824.55239448,-5769296.3710835129,77645764266.184875,0.97002548862930338,1,1,1,0.86135067522931696,200,60,19101.507627913659,3711.8860466609758,1,1,1,1,4,69398273551.034653,83695128880.148239,130383431379.8774,79704650276.582245,78504383724.88588,1000000000.0000091,77645764266.184875,153093402431.18289,210088081656.45966,79504383724.885895,258.99187547093021,510.65177595457936,700.76077937444848,265.19140668741125,1,2,2,2,0.86135067522931696,0.74192498571800025,0.74192498571800025,0.74192498571800025,60,120,120,120,0.4796593265087945,0.60044204928432221,0.41282697428995291,0.17010756133257746,0.45519880194801871,0.46922442864029534,1,0.4796593265087945,0.41282697428995291,0.17010756133257746,0.46922442864029534,0.41315488476838957,0.30628664700407859,0.12620705001219637,0.34812932751748793,1,1,1,1,0,Direct_Earth_to_Mars,0.41315488476838957,0.41315488476838957,0.077671083186778955,0.023322224603873183,0.16999545454062404,258.99187547093021,60,0.4796593265087945,0.41315488476838957,0,19101.507627913659,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,258.99187547093021,318.99195739093022,19420.499585304591,1500,20601.507627913659,DELIVERED_MECHANICALLY,1,0,0,200,171,0,29,29,0,0,0,0.85499999999999998,1400832,32.426666666666669,318.99195739092994,318.99195739093022,318.99195739093022,12000,60,200,0,0,0,0,0
90,100089,B1,0.30575173071503919,37.953361741758314,-111345607.95509672,96834485.260651916,-48.611751405194276,195781590.87572661,82186081.237984672,-3090365.7580753556,159250778.99575478,148710073.33402517,-5190763.4502128074,207128235.90429288,7145873.6758494768,21912983.816445086,196703546.25633657,82573103.835306928,-3104918.6040603435,307491856903.79547,0.92018493051144112,1,1,1,0.9470250133395679,200,60,11889.380764514941,5172.7280963040866,1,1,1,1,4,275572902857.56958,75923339043.20256,331586817079.30371,79905860825.838623,308394728599.90283,999999999.9999913,307491856903.79547,351496241900.77216,411492677905.14233,309394728599.90283,1025.6566274309389,1172.4357635115816,1372.5572978823961,1032.0037645093489,1,2,2,2,0.9470250133395679,0.8968563758908088,0.8968563758908088,0.8968563758908088,60,120,120,120,0.029013035129041406,0.036123296848193188,0.47589353247936245,0.024949732303210709,0.42963844206380181,0.028843403803668153,1,0.029013035129041406,0.036123296848193188,0.024949732303210709,0.028843403803668153,0.02747606998010179,0.032397409096498422,0.022376326492903397,0.025868390603712991,1,1,1,1,0,Direct_Earth_to_Mars,0.9470250133395679,0.9470250133395679,0.8968563758908088,0.8968563758908088,0.8968563758908088,1025.6566274309389,60,0.029013035129041406,0.02747606998010179,0,11889.380764514941,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1025.6566274309389,1085.6567093509389,12975.037473865879,1500,13389.380764514941,DELIVERED_MECHANICALLY,1,0,0,200,192,0,8,8,0,0,0,0.95999999999999996,1572864,36.408888888888889,1085.656709350937,1085.6567093509389,1085.6567093509389,12000,60,200,0,0,0,0,0
